unique_student,clip_sequence,clip,AverageattemptCount,AveragebottomHint,AverageconsecutiveErrorsInRow,Averagecorrect,AverageendsWithAutoScaffolding,AverageendsWithScaffolding,AveragefrIsHelpRequest,AveragefrIsHelpRequestScaffolding,AveragefrPast5HelpRequest,AveragefrPast5WrongCount,AveragefrPast8HelpRequest,AveragefrPast8WrongCount,AveragefrTimeTakenOnScaffolding,AveragefrTotalSkillOpportunitiesScaffolding,AveragefrWorkingInSchool,AveragehelpAccessUnder10Sec,AveragehelpAccessUnder1Sec,AveragehelpAccessUnder2Sec,AveragehelpAccessUnder5Sec,AveragehelpOnFirstAttemptAndTimeLess2Sec,Averagehint,AveragehintCount,AveragehintTotal,Averageoriginal,Averagepast8BottomOut,AveragepercentCorrectPerSkill,AverageprevHintThisWrong,AverageresponseIsChosen,AverageresponseIsFillIn,Averagescaffold,AveragestlHintUsed,AveragesumHelp,AveragesumofRightPerSkill,AveragesumRight,AveragesumSameSkillWrongonFirstAttempt,AveragesumTime3SDWhen3RowRight,AveragesumTime5SDWhen5RowRight,AveragesumTimePerSkill,AveragetimeGreater10AndPrevActionWrong,AveragetimeGreater10SecAndNextActionRight,AveragetimeGreater10SecPrevActionHelpOrBug,AveragetimeGreater5Secprev2wrong,AveragetimeSinceSkill,AveragetimeTaken,AveragetotalFrAttempted,AveragetotalFrPastWrongCount,AveragetotalFrPercentPastWrong,AveragetotalFrSkillOpportunities,AveragetotalFrSkillOpportunitiesByScaffolding,AveragetotalFrTimeOnSkill,AveragetotalTimeByPercentCorrectForskill,MaxattemptCount,MaxbottomHint,MaxconsecutiveErrorsInRow,Maxcorrect,MaxendsWithAutoScaffolding,MaxendsWithScaffolding,MaxfrIsHelpRequest,MaxfrIsHelpRequestScaffolding,MaxfrPast5HelpRequest,MaxfrPast5WrongCount,MaxfrPast8HelpRequest,MaxfrPast8WrongCount,MaxfrTimeTakenOnScaffolding,MaxfrTotalSkillOpportunitiesScaffolding,MaxfrWorkingInSchool,MaxhelpAccessUnder10Sec,MaxhelpAccessUnder1Sec,MaxhelpAccessUnder2Sec,MaxhelpAccessUnder5Sec,MaxhelpOnFirstAttemptAndTimeLess2Sec,Maxhint,MaxhintCount,MaxhintTotal,Maxoriginal,Maxpast8BottomOut,MaxpercentCorrectPerSkill,MaxprevHintThisWrong,MaxresponseIsChosen,MaxresponseIsFillIn,Maxscaffold,MaxstlHintUsed,MaxsumHelp,MaxsumofRightPerSkill,MaxsumRight,MaxsumSameSkillWrongonFirstAttempt,MaxsumTime3SDWhen3RowRight,MaxsumTime5SDWhen5RowRight,MaxsumTimePerSkill,MaxtimeGreater10AndPrevActionWrong,MaxtimeGreater10SecAndNextActionRight,MaxtimeGreater10SecPrevActionHelpOrBug,MaxtimeGreater5Secprev2wrong,MaxtimeSinceSkill,MaxtimeTaken,MaxtotalFrAttempted,MaxtotalFrPastWrongCount,MaxtotalFrPercentPastWrong,MaxtotalFrSkillOpportunities,MaxtotalFrSkillOpportunitiesByScaffolding,MaxtotalFrTimeOnSkill,MaxtotalTimeByPercentCorrectForskill,MinattemptCount,MinbottomHint,MinconsecutiveErrorsInRow,Mincorrect,MinendsWithAutoScaffolding,MinendsWithScaffolding,MinfrIsHelpRequest,MinfrIsHelpRequestScaffolding,MinfrPast5HelpRequest,MinfrPast5WrongCount,MinfrPast8HelpRequest,MinfrPast8WrongCount,MinfrTimeTakenOnScaffolding,MinfrTotalSkillOpportunitiesScaffolding,MinfrWorkingInSchool,MinhelpAccessUnder10Sec,MinhelpAccessUnder1Sec,MinhelpAccessUnder2Sec,MinhelpAccessUnder5Sec,MinhelpOnFirstAttemptAndTimeLess2Sec,Minhint,MinhintCount,MinhintTotal,Minoriginal,Minpast8BottomOut,MinpercentCorrectPerSkill,MinprevHintThisWrong,MinresponseIsChosen,MinresponseIsFillIn,Minscaffold,MinstlHintUsed,MinsumHelp,MinsumofRightPerSkill,MinsumRight,MinsumSameSkillWrongonFirstAttempt,MinsumTime3SDWhen3RowRight,MinsumTime5SDWhen5RowRight,MinsumTimePerSkill,MintimeGreater10AndPrevActionWrong,MintimeGreater10SecAndNextActionRight,MintimeGreater10SecPrevActionHelpOrBug,MintimeGreater5Secprev2wrong,MintimeSinceSkill,MintimeTaken,MintotalFrAttempted,MintotalFrPastWrongCount,MintotalFrPercentPastWrong,MintotalFrSkillOpportunities,MintotalFrSkillOpportunitiesByScaffolding,MintotalFrTimeOnSkill,MintotalTimeByPercentCorrectForskill,SumattemptCount,SumbottomHint,SumconsecutiveErrorsInRow,Sumcorrect,SumendsWithAutoScaffolding,SumendsWithScaffolding,SumfrIsHelpRequest,SumfrIsHelpRequestScaffolding,SumfrPast5HelpRequest,SumfrPast5WrongCount,SumfrPast8HelpRequest,SumfrPast8WrongCount,SumfrTimeTakenOnScaffolding,SumfrTotalSkillOpportunitiesScaffolding,SumfrWorkingInSchool,SumhelpAccessUnder10Sec,SumhelpAccessUnder1Sec,SumhelpAccessUnder2Sec,SumhelpAccessUnder5Sec,SumhelpOnFirstAttemptAndTimeLess2Sec,Sumhint,SumhintCount,SumhintTotal,Sumoriginal,Sumpast8BottomOut,SumpercentCorrectPerSkill,SumprevHintThisWrong,SumresponseIsChosen,SumresponseIsFillIn,Sumscaffold,SumstlHintUsed,SumsumHelp,SumsumofRightPerSkill,SumsumRight,SumsumSameSkillWrongonFirstAttempt,SumsumTime3SDWhen3RowRight,SumsumTime5SDWhen5RowRight,SumsumTimePerSkill,SumtimeGreater10AndPrevActionWrong,SumtimeGreater10SecAndNextActionRight,SumtimeGreater10SecPrevActionHelpOrBug,SumtimeGreater5Secprev2wrong,SumtimeSinceSkill,SumtimeTaken,SumtotalFrAttempted,SumtotalFrPastWrongCount,SumtotalFrPercentPastWrong,SumtotalFrSkillOpportunities,SumtotalFrSkillOpportunitiesByScaffolding,SumtotalFrTimeOnSkill,SumtotalTimeByPercentCorrectForskill,Confused,Concentrating,Bored,Frustrated
nakama-math_assistments-donas_4-10.19.2010_at_10:34:30-yulanibb,1890,176,1.5,0,0.5,0,0,0,0,0,0,1,0,1,124.691,1.5,1,0,0,0,0,0,0,0,4,0,0,0.105555556,0,1,0,0,0,0,1,14,1,0,0,239.4985,0,0,0,0,0.014999628,64.994,17.5,1.5,1,1,1,63.158,2276.56,2,0,1,0,0,0,0,0,0,1,0,1,124.691,2,1,0,0,0,0,0,0,0,4,0,0,0.111111111,0,1,0,0,0,0,1,14,1,0,0,242.147,0,0,0,0,0.014999628,124.691,18,2,1,1,1,63.158,2421.47,1,0,0,0,0,0,0,0,0,1,0,1,124.691,1,1,0,0,0,0,0,0,0,4,0,0,0.1,0,1,0,0,0,0,1,14,1,0,0,236.85,0,0,0,0,0.014999628,5.297,17,1,1,1,1,63.158,2131.65,3,0,1,0,0,0,0,0,0,2,0,2,249.382,3,2,0,0,0,0,0,0,0,8,0,0,0.211111111,0,2,0,0,0,0,2,28,2,0,0,478.997,0,0,0,0,0.029999256,129.988,35,3,2,2,2,126.316,4553.12,0,0,1,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-alyshamy,1891,32,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5,0,0,0,75.477,0,1,0,0,0,75.477,7,1,0,0,0,0,75.477,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5,0,0,0,75.477,0,1,0,0,0,75.477,7,1,0,0,0,0,75.477,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5,0,0,0,75.477,0,1,0,0,0,75.477,7,1,0,0,0,0,75.477,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5,0,0,0,75.477,0,1,0,0,0,75.477,7,1,0,0,0,0,75.477,0,1,0,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-alyshamy,1892,59,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4,0,1,0,0,0,0,2,11,0,0,0,86.546,0,0,0,0,194.6880002,4.922,17,2,0.5,4,0,81.624,216.365,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4,0,1,0,0,0,0,2,11,0,0,0,86.546,0,0,0,0,194.6880002,4.922,17,2,0.5,4,0,81.624,216.365,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4,0,1,0,0,0,0,2,11,0,0,0,86.546,0,0,0,0,194.6880002,4.922,17,2,0.5,4,0,81.624,216.365,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4,0,1,0,0,0,0,2,11,0,0,0,86.546,0,0,0,0,194.6880002,4.922,17,2,0.5,4,0,81.624,216.365,0,0,0,1
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-alyshamy,1893,140,1,0,0,1,0,0,0,0,1,2,1,4,0,0,1,0,0,0,0,0,0,0,3,1,0,0.421052632,0,0,1,0,0,0,8,22,0,-7.33000886,0,585.24,0,1,0,0,196.4579999,295.285,33,6,0.5,12,0,268.11,1389.945,1,0,0,1,0,0,0,0,1,2,1,4,0,0,1,0,0,0,0,0,0,0,3,1,0,0.421052632,0,0,1,0,0,0,8,22,0,-7.33000886,0,585.24,0,1,0,0,196.4579999,295.285,33,6,0.5,12,0,268.11,1389.945,1,0,0,1,0,0,0,0,1,2,1,4,0,0,1,0,0,0,0,0,0,0,3,1,0,0.421052632,0,0,1,0,0,0,8,22,0,-7.33000886,0,585.24,0,1,0,0,196.4579999,295.285,33,6,0.5,12,0,268.11,1389.945,1,0,0,1,0,0,0,0,1,2,1,4,0,0,1,0,0,0,0,0,0,0,3,1,0,0.421052632,0,0,1,0,0,0,8,22,0,-7.33000886,0,585.24,0,1,0,0,196.4579999,295.285,33,6,0.5,12,0,268.11,1389.945,0,1,0,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-austinmc,1894,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,0,0,89.79,1,1,0,0,0,89.79,2,0,0,0,0,0,89.79,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,0,0,89.79,1,1,0,0,0,89.79,2,0,0,0,0,0,89.79,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,0,0,89.79,1,1,0,0,0,89.79,2,0,0,0,0,0,89.79,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,0,0,89.79,1,1,0,0,0,89.79,2,0,0,0,0,0,89.79,0,1,0,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-austinmc,1895,159,1,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0.75,0,0,1,0,0,0,12,30,0,-4.513164755,0,687.139,0,0,0,0,144.7440002,34.301,33,3,0.23076923,13,0,649.119,916.1853333,1,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0.75,0,0,1,0,0,0,12,30,0,-4.513164755,0,687.139,0,0,0,0,144.7440002,34.301,33,3,0.23076923,13,0,649.119,916.1853333,1,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0.75,0,0,1,0,0,0,12,30,0,-4.513164755,0,687.139,0,0,0,0,144.7440002,34.301,33,3,0.23076923,13,0,649.119,916.1853333,1,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0.75,0,0,1,0,0,0,12,30,0,-4.513164755,0,687.139,0,0,0,0,144.7440002,34.301,33,3,0.23076923,13,0,649.119,916.1853333,0,1,0,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-breannaem,1896,72,1,0,0,1,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2,0,1,0,0,0,0,1,8,1,0,0,311.308,1,0,0,1,0.924999952,14.258,13,4,1,4,0,297.05002,1556.54,1,0,0,1,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2,0,1,0,0,0,0,1,8,1,0,0,311.308,1,0,0,1,0.924999952,14.258,13,4,1,4,0,297.05002,1556.54,1,0,0,1,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2,0,1,0,0,0,0,1,8,1,0,0,311.308,1,0,0,1,0.924999952,14.258,13,4,1,4,0,297.05002,1556.54,1,0,0,1,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2,0,1,0,0,0,0,1,8,1,0,0,311.308,1,0,0,1,0.924999952,14.258,13,4,1,4,0,297.05002,1556.54,0,1,0,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-breannaem,1897,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,10,1,0,0,33.039,1,1,0,1,0,33.039,22,0,0,0,0,0,33.039,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,10,1,0,0,33.039,1,1,0,1,0,33.039,22,0,0,0,0,0,33.039,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,10,1,0,0,33.039,1,1,0,1,0,33.039,22,0,0,0,0,0,33.039,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,10,1,0,0,33.039,1,1,0,1,0,33.039,22,0,0,0,0,0,33.039,0,1,0,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-caitlyncl,1898,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,30.361,0,0,0,0,0,30.361,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,30.361,0,0,0,0,0,30.361,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,30.361,0,0,0,0,0,30.361,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,30.361,0,0,0,0,0,30.361,0,0,0,0,0,0,0,0,0,1,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-caitlyncl,1899,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0,1,0,0,0,0,1,4,1,0,0,102.472,0,0,0,0,203.566,87.722,5,0,0,1,0,14.75,204.944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0,1,0,0,0,0,1,4,1,0,0,102.472,0,0,0,0,203.566,87.722,5,0,0,1,0,14.75,204.944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0,1,0,0,0,0,1,4,1,0,0,102.472,0,0,0,0,203.566,87.722,5,0,0,1,0,14.75,204.944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0,1,0,0,0,0,1,4,1,0,0,102.472,0,0,0,0,203.566,87.722,5,0,0,1,0,14.75,204.944,0,1,0,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-carments,1900,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,53.565,0,0,0,0,0,53.565,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,53.565,0,0,0,0,0,53.565,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,53.565,0,0,0,0,0,53.565,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,53.565,0,0,0,0,0,53.565,12,0,0,0,0,0,0,0,1,0,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-clairejm,1901,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,146.844,0,0,0,0,0,146.844,1,0,0,0,0,0,146.844,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,146.844,0,0,0,0,0,146.844,1,0,0,0,0,0,146.844,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,146.844,0,0,0,0,0,146.844,1,0,0,0,0,0,146.844,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,146.844,0,0,0,0,0,146.844,1,0,0,0,0,0,146.844,0,0,1,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-clairejm,1902,30,1,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0,1,0,0,0,1,2,0,0,0,108.251,1,1,0,1,1.004000187,30.797,5,2,1,2,0,77.454,324.753,1,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0,1,0,0,0,1,2,0,0,0,108.251,1,1,0,1,1.004000187,30.797,5,2,1,2,0,77.454,324.753,1,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0,1,0,0,0,1,2,0,0,0,108.251,1,1,0,1,1.004000187,30.797,5,2,1,2,0,77.454,324.753,1,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0,1,0,0,0,1,2,0,0,0,108.251,1,1,0,1,1.004000187,30.797,5,2,1,2,0,77.454,324.753,0,1,0,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-clairejm,1903,57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,8,0,-1.184326505,-5.223272904,25.5,0,1,0,0,0,25.5,11,0,0,0,0,0,25.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,8,0,-1.184326505,-5.223272904,25.5,0,1,0,0,0,25.5,11,0,0,0,0,0,25.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,8,0,-1.184326505,-5.223272904,25.5,0,1,0,0,0,25.5,11,0,0,0,0,0,25.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,8,0,-1.184326505,-5.223272904,25.5,0,1,0,0,0,25.5,11,0,0,0,0,0,25.5,0,1,0,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-clairejm,1904,111,1,0,1,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,2,1,0,0.428571429,0,0,1,0,0,0,3,16,0,0,0,393.566,1,0,0,0,409.5970001,76.954,23,3,0.5,6,0,316.612,918.3206667,1,0,1,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,2,1,0,0.428571429,0,0,1,0,0,0,3,16,0,0,0,393.566,1,0,0,0,409.5970001,76.954,23,3,0.5,6,0,316.612,918.3206667,1,0,1,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,2,1,0,0.428571429,0,0,1,0,0,0,3,16,0,0,0,393.566,1,0,0,0,409.5970001,76.954,23,3,0.5,6,0,316.612,918.3206667,1,0,1,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,2,1,0,0.428571429,0,0,1,0,0,0,3,16,0,0,0,393.566,1,0,0,0,409.5970001,76.954,23,3,0.5,6,0,316.612,918.3206667,0,0,1,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-devindd,1905,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,8,0,-5.324469961,-6.050381481,17.812,0,1,0,0,0,17.812,7,0,0,0,0,0,17.812,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,8,0,-5.324469961,-6.050381481,17.812,0,1,0,0,0,17.812,7,0,0,0,0,0,17.812,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,8,0,-5.324469961,-6.050381481,17.812,0,1,0,0,0,17.812,7,0,0,0,0,0,17.812,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,8,0,-5.324469961,-6.050381481,17.812,0,1,0,0,0,17.812,7,0,0,0,0,0,17.812,0,1,0,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-devindd,1906,53,1,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0.666666667,0,0,1,0,0,0,4,16,0,-6.064421278,0,210.062,0,1,0,0,27.14899993,34.562,17,2,0.4,5,0,175.5,315.093,1,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0.666666667,0,0,1,0,0,0,4,16,0,-6.064421278,0,210.062,0,1,0,0,27.14899993,34.562,17,2,0.4,5,0,175.5,315.093,1,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0.666666667,0,0,1,0,0,0,4,16,0,-6.064421278,0,210.062,0,1,0,0,27.14899993,34.562,17,2,0.4,5,0,175.5,315.093,1,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0.666666667,0,0,1,0,0,0,4,16,0,-6.064421278,0,210.062,0,1,0,0,27.14899993,34.562,17,2,0.4,5,0,175.5,315.093,0,1,0,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-devindd,1907,107,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0.4,0,0,1,0,0,0,2,26,0,0,0,193.439,1,0,0,1,475.7709999,39.094,31,1,0,1,0,29.204,483.5975,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0.4,0,0,1,0,0,0,2,26,0,0,0,193.439,1,0,0,1,475.7709999,39.094,31,1,0,1,0,29.204,483.5975,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0.4,0,0,1,0,0,0,2,26,0,0,0,193.439,1,0,0,1,475.7709999,39.094,31,1,0,1,0,29.204,483.5975,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0.4,0,0,1,0,0,0,2,26,0,0,0,193.439,1,0,0,1,475.7709999,39.094,31,1,0,1,0,29.204,483.5975,0,1,0,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-devindd,1908,134,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,1,0,1,0,0,0,0,1,28,0,-1.46409579,0,6.859,0,1,0,0,0,6.859,32,0,0,0,0,0,6.859,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,1,0,1,0,0,0,0,1,28,0,-1.46409579,0,6.859,0,1,0,0,0,6.859,32,0,0,0,0,0,6.859,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,1,0,1,0,0,0,0,1,28,0,-1.46409579,0,6.859,0,1,0,0,0,6.859,32,0,0,0,0,0,6.859,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,1,0,1,0,0,0,0,1,28,0,-1.46409579,0,6.859,0,1,0,0,0,6.859,32,0,0,0,0,0,6.859,0,1,0,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-elisanderr,1909,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3,1,3.95252213,0,43.664,0,1,0,0,0,43.664,3,0,0,0,0,0,43.664,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3,1,3.95252213,0,43.664,0,1,0,0,0,43.664,3,0,0,0,0,0,43.664,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3,1,3.95252213,0,43.664,0,1,0,0,0,43.664,3,0,0,0,0,0,43.664,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3,1,3.95252213,0,43.664,0,1,0,0,0,43.664,3,0,0,0,0,0,43.664,0,1,0,0
ryan-mathasst-1-10.06.2010_at_07:44:06-1286365446000-elisanderr,1910,157,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0.909090909,0,0,1,0,0,0,10,30,1,-3.423730982,0,554.307,0,1,0,0,224.642,54.506,31,1,0.1,10,0,499.80103,609.7377,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0.909090909,0,0,1,0,0,0,10,30,1,-3.423730982,0,554.307,0,1,0,0,224.642,54.506,31,1,0.1,10,0,499.80103,609.7377,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0.909090909,0,0,1,0,0,0,10,30,1,-3.423730982,0,554.307,0,1,0,0,224.642,54.506,31,1,0.1,10,0,499.80103,609.7377,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0.909090909,0,0,1,0,0,0,10,30,1,-3.423730982,0,554.307,0,1,0,0,224.642,54.506,31,1,0.1,10,0,499.80103,609.7377,0,1,0,0
